"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","M","Monthly","2022-06","Jun-2022","NATUSD","National currency per US dollar","0","Units",,,685.6418,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","M","Monthly","2022-07","Jul-2022","NATUSD","National currency per US dollar","0","Units",,,679.9283,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","M","Monthly","2022-08","Aug-2022","NATUSD","National currency per US dollar","0","Units",,,655.9821,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","M","Monthly","2022-09","Sep-2022","NATUSD","National currency per US dollar","0","Units",,,638.1013,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","M","Monthly","2022-10","Oct-2022","NATUSD","National currency per US dollar","0","Units",,,623.1207,,
"CCUS","Currency exchange rates, monthly average","CRI","Costa Rica","M","Monthly","2022-11","Nov-2022","NATUSD","National currency per US dollar","0","Units",,,609.8925,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","M","Monthly","2021-11","Nov-2021","NATUSD","National currency per US dollar","0","Units",,,3906.607,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","M","Monthly","2021-12","Dec-2021","NATUSD","National currency per US dollar","0","Units",,,3969.679,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","M","Monthly","2022-01","Jan-2022","NATUSD","National currency per US dollar","0","Units",,,4002.746,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","M","Monthly","2022-02","Feb-2022","NATUSD","National currency per US dollar","0","Units",,,3934.644,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","M","Monthly","2022-03","Mar-2022","NATUSD","National currency per US dollar","0","Units",,,3799.549,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","M","Monthly","2022-04","Apr-2022","NATUSD","National currency per US dollar","0","Units",,,3800.747,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","M","Monthly","2022-05","May-2022","NATUSD","National currency per US dollar","0","Units",,,4015.57,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","M","Monthly","2022-06","Jun-2022","NATUSD","National currency per US dollar","0","Units",,,3950.261,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","M","Monthly","2022-07","Jul-2022","NATUSD","National currency per US dollar","0","Units",,,4389.145,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","M","Monthly","2022-08","Aug-2022","NATUSD","National currency per US dollar","0","Units",,,4324.015,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","M","Monthly","2022-09","Sep-2022","NATUSD","National currency per US dollar","0","Units",,,4445.92,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","M","Monthly","2022-10","Oct-2022","NATUSD","National currency per US dollar","0","Units",,,4726.851,,
"CCUS","Currency exchange rates, monthly average","COL","Colombia","M","Monthly","2022-11","Nov-2022","NATUSD","National currency per US dollar","0","Units",,,4920.763,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","LVA","Latvia","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,-0.488,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","LVA","Latvia","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,-0.4922,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","LVA","Latvia","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,-0.58,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","LVA","Latvia","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,-0.58,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","LVA","Latvia","M","Monthly","2022-03","Mar-2022","PC","Percentage","0","Units",,,-0.58,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","LVA","Latvia","M","Monthly","2022-04","Apr-2022","PC","Percentage","0","Units",,,-0.58,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","LVA","Latvia","M","Monthly","2022-05","May-2022","PC","Percentage","0","Units",,,-0.58,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","LVA","Latvia","M","Monthly","2022-06","Jun-2022","PC","Percentage","0","Units",,,-0.58,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","LVA","Latvia","M","Monthly","2022-07","Jul-2022","PC","Percentage","0","Units",,,-0.57,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","LVA","Latvia","M","Monthly","2022-08","Aug-2022","PC","Percentage","0","Units",,,-0.09,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","LVA","Latvia","M","Monthly","2022-09","Sep-2022","PC","Percentage","0","Units",,,0.25,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","LVA","Latvia","M","Monthly","2022-10","Oct-2022","PC","Percentage","0","Units",,,0.66,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","LVA","Latvia","M","Monthly","2022-11","Nov-2022","PC","Percentage","0","Units",,,1.27,,
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","M","Monthly","2021-11","Nov-2021","NATUSD","National currency per US dollar","0","Units",,,0.8767496,,
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","M","Monthly","2021-12","Dec-2021","NATUSD","National currency per US dollar","0","Units",,,0.8848417,,
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","M","Monthly","2022-01","Jan-2022","NATUSD","National currency per US dollar","0","Units",,,0.8833867,,
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","M","Monthly","2022-02","Feb-2022","NATUSD","National currency per US dollar","0","Units",,,0.881508,,
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","M","Monthly","2022-03","Mar-2022","NATUSD","National currency per US dollar","0","Units",,,0.9073148,,
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","M","Monthly","2022-04","Apr-2022","NATUSD","National currency per US dollar","0","Units",,,0.9258667,,
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","M","Monthly","2022-05","May-2022","NATUSD","National currency per US dollar","0","Units",,,0.9453386,,
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","M","Monthly","2022-06","Jun-2022","NATUSD","National currency per US dollar","0","Units",,,0.9465078,,
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","M","Monthly","2022-07","Jul-2022","NATUSD","National currency per US dollar","0","Units",,,0.9822438,,
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","M","Monthly","2022-08","Aug-2022","NATUSD","National currency per US dollar","0","Units",,,0.9870731,,
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","M","Monthly","2022-09","Sep-2022","NATUSD","National currency per US dollar","0","Units",,,1.01043,,
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","M","Monthly","2022-10","Oct-2022","NATUSD","National currency per US dollar","0","Units",,,1.016271,,
"CCUS","Currency exchange rates, monthly average","LVA","Latvia","M","Monthly","2022-11","Nov-2022","NATUSD","National currency per US dollar","0","Units",,,0.9800927,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,0.16,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,0.16,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,0.16,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,0.16,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2022-03","Mar-2022","PC","Percentage","0","Units",,,0.16,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2022-04","Apr-2022","PC","Percentage","0","Units",,,0.16,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2022-05","May-2022","PC","Percentage","0","Units",,,0.16,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2022-06","Jun-2022","PC","Percentage","0","Units",,,0.16,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2022-07","Jul-2022","PC","Percentage","0","Units",,,0.16,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2022-08","Aug-2022","PC","Percentage","0","Units",,,0.16,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2022-09","Sep-2022","PC","Percentage","0","Units",,,0.16,,
"IRLT","Long-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2022-10","Oct-2022","PC","Percentage","0","Units",,,0.16,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,-0.5674,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,-0.582,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,-0.5601,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,-0.5315,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2022-03","Mar-2022","PC","Percentage","0","Units",,,-0.495,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2022-04","Apr-2022","PC","Percentage","0","Units",,,-0.4479,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2022-05","May-2022","PC","Percentage","0","Units",,,-0.3857,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2022-06","Jun-2022","PC","Percentage","0","Units",,,-0.2392,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2022-07","Jul-2022","PC","Percentage","0","Units",,,0.0366,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2022-08","Aug-2022","PC","Percentage","0","Units",,,0.3947,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2022-09","Sep-2022","PC","Percentage","0","Units",,,1.0109,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2022-10","Oct-2022","PC","Percentage","0","Units",,,1.4277,,
"IR3TIB","Short-term interest rates, Per cent per annum","LTU","Lithuania","M","Monthly","2022-11","Nov-2022","PC","Percentage","0","Units",,,1.8252,,
"IRLT","Long-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,8.33,,
"IRLT","Long-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2022-08","Aug-2022","PC","Percentage","0","Units",,,8.33,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,1.81,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,1.81,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,1.83,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,1.85,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2022-03","Mar-2022","PC","Percentage","0","Units",,,1.91,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2022-04","Apr-2022","PC","Percentage","0","Units",,,1.8,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2022-05","May-2022","PC","Percentage","0","Units",,,1.94,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2022-06","Jun-2022","PC","Percentage","0","Units",,,2.6,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2022-07","Jul-2022","PC","Percentage","0","Units",,,3.76,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2022-08","Aug-2022","PC","Percentage","0","Units",,,4.51,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2022-09","Sep-2022","PC","Percentage","0","Units",,,5.17,,
"IR3TIB","Short-term interest rates, Per cent per annum","CRI","Costa Rica","M","Monthly","2022-10","Oct-2022","PC","Percentage","0","Units",,,5.84,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CRI","Costa Rica","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,0.77,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CRI","Costa Rica","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,1.02,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CRI","Costa Rica","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,1.31,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CRI","Costa Rica","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,1.72,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CRI","Costa Rica","M","Monthly","2022-03","Mar-2022","PC","Percentage","0","Units",,,2.18,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CRI","Costa Rica","M","Monthly","2022-04","Apr-2022","PC","Percentage","0","Units",,,2.72,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CRI","Costa Rica","M","Monthly","2022-05","May-2022","PC","Percentage","0","Units",,,4.04,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CRI","Costa Rica","M","Monthly","2022-06","Jun-2022","PC","Percentage","0","Units",,,4.81,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CRI","Costa Rica","M","Monthly","2022-07","Jul-2022","PC","Percentage","0","Units",,,5.76,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CRI","Costa Rica","M","Monthly","2022-08","Aug-2022","PC","Percentage","0","Units",,,7.6,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CRI","Costa Rica","M","Monthly","2022-09","Sep-2022","PC","Percentage","0","Units",,,8.13,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","CRI","Costa Rica","M","Monthly","2022-10","Oct-2022","PC","Percentage","0","Units",,,8.58,,
"IRLT","Long-term interest rates, Per cent per annum","IND","India","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,6.35,,
"IRLT","Long-term interest rates, Per cent per annum","IND","India","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,6.44,,
"IRLT","Long-term interest rates, Per cent per annum","IND","India","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,6.65,,
